x,y,t
10.404350460000009,55.368354538477455,66479000
10.404202790000006,55.36866405851978,66491000
10.404248570000004,55.369247298599525,66510000
10.4049386,55.37013396872083,66520504
10.404408909999997,55.37049739877055,66535000
10.404518549999988,55.371111288854564,66552487
10.40432680000001,55.371471788903925,66563648
10.403843900000007,55.37188446896042,66575052
10.40330420000001,55.371826468952484,66586475
10.403146599999996,55.37206286898485,66597957
10.403105500000008,55.372492469043685,66609384
10.403063599999996,55.37296266910808,66620702
10.403217900000005,55.373387069166206,66631710
10.4032319,55.37359986919538,66642949
10.403348360000003,55.373978779247295,66658000
10.403272730000008,55.374056609257956,66689000
10.400547579999987,55.37434526929751,66709000
10.39967399,55.374646179338754,66721000
10.398632069999998,55.37468399934395,66732021
10.396844489999998,55.37494464937968,66756000
10.395864799999993,55.37489816937331,66778541
10.395746379999995,55.375007309388266,66789985
10.396124100000009,55.375507869456875,66801399
10.39582540000001,55.375645669475794,66812849
10.394601100000006,55.37584806950354,66824147
10.39349739999999,55.37581486949899,66835504
10.392171900000006,55.37605706953222,66846905
10.390761000000001,55.37614606954442,66858335
10.38934400000001,55.37627286956181,66869750
10.388395499999994,55.3764732695893,66881340
10.388495800000005,55.3770746696718,66892772
10.388546899999996,55.3779417697908,66904146
10.388722100000008,55.37858086987853,66915997
10.389010019999997,55.37915403995724,66929000
10.389199900000005,55.3796678700278,66939941
10.389280299999996,55.3801249700906,66951456
10.389505099999996,55.38094877020378,66962968
10.389360399999989,55.38142327026902,66974340
10.3894747,55.382161670370515,66985784
10.389352499999987,55.38324167051904,66997183
10.38840779999999,55.38323817051855,67008615
10.387656600000001,55.38344697054727,67020188
10.387091999999987,55.383539070559955,67031233
10.386599859999997,55.38353929055999,67042000
10.385678000000015,55.383781670593336,67052454
10.3850673,55.38391197061126,67063468
10.384169100000006,55.38402747062715,67075043
10.383013099999985,55.38436257067327,67115403
10.382179200000015,55.384446470684814,67126445
10.38135080000001,55.38455717070005,67137483
10.380508900000017,55.38484867074018,67148785
10.379792999999994,55.38497257075722,67159828
10.378993199999995,55.3851946707878,67170926
10.378450600000026,55.38535467080982,67181897
10.377706029999999,55.3854671108253,67194433
10.376205239999999,55.38578723086937,67207000
10.375616820000022,55.38531499080435,67219000
10.374736090000017,55.38563029084777,67229644
10.373729300000003,55.38597067089464,67240656
10.372270079999998,55.38614619091881,67274000
10.372009599999993,55.38657317097763,67328585
10.371914599999997,55.38660317098174,67362557
10.372075800000012,55.38689397102181,67396803
