x,y,t
10.40660857999999,55.368824258541686,29843000
10.406458559999997,55.36968039865879,29856000
10.406227200000004,55.370020368705276,29866484
10.407344000000009,55.370870268821584,29878579
10.408155330000001,55.370690598797,29893000
10.41040099,55.37059748878426,29911000
10.411439540000003,55.37050083877103,29921673
10.413269310000004,55.37064160879029,29940000
10.414721860000009,55.37091993882838,29952000
10.41610291,55.37117132886279,29964000
10.41730154999998,55.371242918872596,29976000
10.418567870000008,55.371253258874006,29986649
10.420547390000005,55.37137989889134,30002000
10.421277959999996,55.371368928889844,30015000
10.422857750000007,55.37060625878546,30035000
10.424179680000007,55.370155108723715,30048000
10.42515011,55.36981271867688,30068000
10.425422929999991,55.36932366860997,30080000
10.42612644999998,55.36891237855374,30092000
10.426931229999987,55.36860543851175,30104000
10.427033849999994,55.36844571848992,30123000
10.427280310000025,55.36834746847648,30135000
10.427562099999985,55.36812936844667,30151924
10.42758210000001,55.36780036840169,30172353
10.427612699999987,55.367654568381774,30184333
10.427661699999994,55.367450268353835,30195801
10.427727999999977,55.36728546833132,30207539
10.429242100000014,55.36724606832595,30263547
10.429573500000002,55.36725466832711,30278974
10.429979899999996,55.36729176833217,30290496
10.430346899999991,55.367394068346165,30328550
10.42999350000001,55.36729006833195,30402404
10.429867599999982,55.36720616832048,30432058
10.429908500000002,55.36707276830225,30443541
10.430017699999999,55.367027468296065,30455024
10.430036000000007,55.36702466829568,30694335
10.429903800000012,55.36708226830355,31205805
