x,y,t
10.404650110000013,55.368260648464606,54931000
10.404500810000002,55.368270498465954,54932714
10.404259739999993,55.36830094847012,54937000
10.404066149999993,55.36835705847779,54939000
10.40397246000001,55.36841973848636,54941000
10.40385586999998,55.368531318501624,54945000
10.403847870000007,55.36857804850803,54947000
10.403909500000001,55.36862661851465,54949000
10.403972010000013,55.368655988518675,54950000
10.404103619999997,55.368703648525184,54952000
10.40419725,55.36882011854114,54954000
10.404237450000005,55.36890908855328,54956000
10.404243299999996,55.36898855856414,54958000
10.40428285,55.36912489858279,54961000
10.404350230000002,55.36926980860261,54964000
10.404374359999986,55.36936658861585,54966000
10.404416099999983,55.369460748628725,54968000
10.404446869999994,55.36954591864038,54970000
10.404474050000003,55.36965416865518,54972000
10.404510619999982,55.369759368669584,54974000
10.404539160000006,55.369864298683936,54976000
10.404568530000015,55.36995557869643,54978000
10.404608500000013,55.370056208710174,54980000
10.404617240000002,55.37014934872295,54982000
10.40461844999999,55.37019245872882,54983000
10.404586659999989,55.37029127874234,54985000
10.404527050000015,55.37037014875314,54987000
10.404437779999995,55.37044597876353,54990000
10.404403940000002,55.370510668772376,54992000
10.404412429999988,55.37057101878062,54994000
10.404443639999986,55.37069314879734,54998000
10.404465970000002,55.37084401881798,55002000
10.40447286000001,55.370924508829006,55004000
10.404485610000004,55.37100544884008,55006000
10.404464059999999,55.37111705885537,55008000
10.404378819999994,55.3712108588682,55010000
10.40412061,55.37135759888828,55014000
10.404031709999984,55.37143534889891,55016000
10.403971510000009,55.37151342890963,55018000
10.40394823,55.371572578917714,55020000
10.403956999999998,55.371609378922756,55021000
10.403953690000014,55.37168222893271,55023000
10.403868219999996,55.37169327893423,55025000
10.403758530000005,55.371701528935375,55027000
10.40365411,55.37172193893817,55029000
10.403461069999993,55.371765168944094,55032000
10.403200279999998,55.37180700894981,55036000
10.403126100000003,55.37184301895474,55038000
10.403007450000015,55.37187658895934,55040000
10.402849529999987,55.37193557896741,55042000
10.402790680000003,55.37202098897912,55044000
10.402799049999999,55.37206984898581,55045000
10.402835860000007,55.37220595900445,55048000
10.402849809999994,55.37229853901712,55050000
10.40286928,55.37239941903093,55052000
10.402875440000011,55.3724934090438,55054000
10.402887959999997,55.3725861190565,55056000
10.402972200000004,55.37270278907248,55057721
10.40304751000001,55.37287394909591,55062000
10.403061000000006,55.37294214910526,55063709
10.403017599999997,55.373130469131056,55065842
10.403200479999994,55.3733379391595,55072000
10.403276229999989,55.373580639192724,55076000
10.4032807,55.37360166919562,55077658
10.403389070000012,55.373808859224,55083000
10.403411820000002,55.37424132928327,55098440
10.403444199999992,55.37432950929537,55100667
10.40336958,55.37435119929834,55107701
10.403335259999984,55.37435011929818,55114445
10.403067039999998,55.37435728929916,55118000
10.402431480000011,55.374429269309026,55122000
10.402270870000015,55.37444355931099,55123684
10.401886099999983,55.37476846935552,55129814
10.401179859999992,55.37453946932414,55134444
10.400750119999982,55.374587029330634,55138840
10.40029563000002,55.37459252933141,55142430
10.400128569999982,55.374586829330624,55144606
10.399747260000012,55.37471433934811,55149000
10.399574179999998,55.37471336934798,55150710
10.399390509999996,55.37473279935063,55152946
10.398673229999993,55.37481834936235,55159430
10.398481689999993,55.37483590936477,55161655
10.398016269999992,55.37484236936564,55167000
10.397894429999994,55.3748551093674,55168685
10.397273999999985,55.374979029384384,55175443
10.397068020000008,55.37500263938764,55177611
10.396688210000013,55.374993589386385,55182000
10.396561589999997,55.37499733938691,55183724
10.396528749999986,55.37500739938828,55185902
10.396299639999995,55.37506136939568,55188125
10.396285109999987,55.37505896939533,55190324
10.39628343,55.375020039390016,55196958
10.396319510000009,55.375012579388994,55201866
10.396353939999997,55.37501588938943,55214000
10.396329310000006,55.37501966938996,55244000
10.396321530000009,55.375040109392764,55248000
10.396313269999997,55.37508296939863,55249701
10.395973400000004,55.37548246945342,55251843
10.396090219999994,55.375638419474804,55256448
10.396076249999993,55.37583765950212,55260840
10.395512399999985,55.375821169499865,55263026
10.395223520000007,55.37580438949756,55267440
10.395006750000004,55.375819099499566,55269673
10.394271799999993,55.37597516952098,55277115
10.393820800000018,55.37593449951541,55281431
10.393614479999995,55.375947939517246,55283690
10.393223499999998,55.37599216952331,55288000
10.393066409999992,55.376000209524406,55289670
10.39245150000002,55.37604616953073,55291792
10.392013499999981,55.37609652953763,55300449
10.391722150000001,55.376090169536745,55303674
10.391515589999992,55.37610038953815,55305852
10.390925799999998,55.37615206954527,55307963
10.39079325,55.376183999549625,55312449
10.390544449999998,55.376212259553505,55314646
10.38956474,55.376289819564136,55323431
10.389090070000012,55.376335229570365,55327817
10.388585699999984,55.37643366958387,55329959
10.388573599999992,55.376670769616396,55342745
10.38853586,55.376825639637644,55347448
10.388555289999987,55.37692422965116,55349633
10.388621679999996,55.377119979678035,55354000
10.38865996999999,55.377278489699776,55359000
10.38868897999998,55.37743686972152,55362445
10.388716930000015,55.37762096974678,55364610
10.38876713000001,55.37780754977238,55369000
10.388860239999984,55.37804041980435,55372442
10.388888629999993,55.37814160981822,55374710
10.388947749999996,55.378300789840075,55379000
10.388978450000009,55.37836188984848,55380690
10.388763599999983,55.378430169857836,55382800
10.3889912,55.378637779886354,55387436
10.389092000000021,55.37880032990868,55389724
10.389114079999977,55.378996349935576,55394000
10.38909695000001,55.37909707994942,55395679
10.389192759999988,55.37938424998885,55402447
10.389189240000016,55.37944988999786,55404650
10.389195900000004,55.37951351000661,55406797
10.389320789999998,55.379837880051156,55413442
10.3893416,55.37993225006413,55415610
10.389390909999994,55.38008644008531,55420000
10.389422699999997,55.38009988008715,55421668
10.389449769999992,55.38017897009803,55423832
10.389401099999997,55.38027527011124,55425892
10.38946328,55.3804196701311,55430437
10.389387459999998,55.38054799014872,55432599
10.389469999999996,55.38090137019727,55440159
10.389436929999993,55.38102628021444,55444436
10.389600079999987,55.38113123022886,55446583
10.389580999999993,55.3811890702368,55448761
10.389517219999997,55.38126441024718,55450978
10.38949377999999,55.38134121025772,55454000
10.389469180000019,55.3814320202702,55455671
10.389458579999985,55.38152289028268,55457845
10.389461419999996,55.38175686031487,55463000
10.389489580000003,55.38185375032818,55464658
10.389516300000006,55.38204887035501,55466739
10.389510489999994,55.38235489039708,55471445
10.38954309,55.38250449041766,55473678
10.389521000000002,55.38284447046442,55480105
10.389334839999995,55.3830479604924,55484444
10.389240670000001,55.38314746050608,55486706
10.388744920000015,55.38317681051012,55491000
10.388394869999997,55.38323941051873,55494817
10.388306499999993,55.38328407052487,55496910
10.387625420000008,55.38339396054,55505445
10.387459129999993,55.38343157054516,55507615
10.386916899999989,55.38356667056375,55509677
10.386499889999993,55.38362737057209,55518438
10.386148390000017,55.383688730580545,55522815
10.38595541,55.38374138058779,55526435
10.385822020000006,55.383780630593186,55528650
10.385627500000012,55.38381597059805,55530739
10.385338189999977,55.38387721060647,55535436
10.385055919999997,55.38390104060975,55537662
10.384794300000005,55.383996470622876,55540538
10.384577750000009,55.38401897062599,55545447
10.384386939999997,55.38405882063146,55547630
10.384145400000008,55.38406547063239,55564717
10.383660190000011,55.384183690648655,55573449
10.38344594000001,55.38421366065277,55575675
10.383241999999981,55.38430727066564,55577725
10.382731079999987,55.384418620680975,55582444
10.382147610000018,55.384549820699036,55588000
10.382016799999992,55.38453317069674,55589585
10.38152296000001,55.38462620070953,55594448
10.381320189999993,55.38466300071462,55596621
10.380836029999996,55.384734680724485,55601000
10.38040962,55.38481974073617,55606000
10.379950159999998,55.38492719075097,55609435
10.379470580000014,55.38502296076417,55615000
10.379456699999995,55.3850893707733,55616607
10.379097399999987,55.38509281077377,55621446
10.378921449999991,55.385123620778025,55623635
10.37851931000002,55.38521262079027,55628000
10.378439119999998,55.385220630791366,55629660
10.378003180000015,55.38532489080571,55636442
10.376714589999997,55.38556095083821,55649439
10.376522709999987,55.385595690843,55651735
10.376190140000002,55.38551989083257,55656000
10.375876000000005,55.38533827080756,55661000
10.375582280000001,55.38543922082147,55662630
10.375144689999988,55.385512890831606,55668000
10.374786509999987,55.3856240108469,55671434
10.374575289999994,55.38565734085148,55673724
10.374266010000007,55.385724950860805,55678000
10.374129180000011,55.385757760865324,55679655
10.373708499999987,55.386006970899636,55681763
10.373540689999993,55.385959320893065,55688000
10.373369949999995,55.38599315089774,55691000
10.373005829999995,55.386009340899946,55695000
10.372792330000003,55.385955440892545,55698000
10.372604120000004,55.385944350891016,55702000
10.372535200000003,55.38604858090537,55703666
10.372414039999995,55.38609288091146,55705817
10.372198520000005,55.38616623092158,55709444
10.372076579999987,55.38622088092911,55711602
10.37201086999999,55.386281550937454,55713767
10.371877499999979,55.38637020094965,55717447
10.371733299999999,55.38646867096322,55719579
10.371436030000009,55.386471900963684,55725000
10.371563800000004,55.38659667098085,55732588
10.371685489999997,55.386597590980976,55774000
10.371706510000001,55.38658854097974,55834447
10.37171244000001,55.386596580980836,55875436
10.371698339999988,55.386605560982076,55910644
10.371701469999994,55.386621220984246,55960712
10.371678989999985,55.38662604098489,56085448
10.371688610000001,55.3866420509871,56281343
10.37167563,55.38665439098882,56297666
10.37169185000001,55.38666530099031,56326000
10.371717220000017,55.38669630099458,56350677
10.37174637,55.386718980997706,56381431
10.371768110000001,55.38674275100097,56412702
10.371767690000006,55.38675037100201,56419000
10.371796310000013,55.38676678100428,56440000
10.371814249999987,55.386784801006755,56451000
10.371891070000004,55.3868198810116,56549655
10.371895840000011,55.386830461013055,56593000
10.371935429999997,55.38683832101414,56632000
