x,y,t
10.428269299999986,55.3673167683356,52758464
10.42766349999999,55.36736086834162,52774356
10.427574499999997,55.36776216839646,52806286
10.427461900000004,55.36825236846349,52847408
10.427510050000002,55.36833204847438,52853000
10.427470159999995,55.36836985847955,52856953
10.427270180000006,55.36842918848766,52864841
10.42721874,55.36844845849029,52869237
10.4272026,55.36844520848986,52873588
10.427149239999995,55.368414098485594,52884444
10.427105050000007,55.36840659848456,52895434
10.427101310000017,55.36843855848895,52897626
10.427017830000013,55.36849813849708,52899814
10.427006529999984,55.36851424849929,52902007
10.426811999999998,55.368544468503416,52903930
10.426762240000006,55.368629838515105,52910000
10.426667690000007,55.36868110852211,52911684
10.426628470000004,55.3687380985299,52914694
10.426613390000002,55.36875481853219,52916860
10.426544130000005,55.36879978853834,52919036
10.426437889999992,55.36884647854471,52921233
10.426358589999994,55.368890708550765,52923424
10.426350499999995,55.36899931856561,52927000
10.42587644,55.369132238583795,52931000
10.425737380000003,55.36918199859061,52933657
10.425629320000008,55.369231838597415,52935837
10.425514170000007,55.36928020860404,52938021
10.42541275,55.369332928611236,52940200
10.425324939999998,55.36939532861979,52942369
10.42534338,55.36949252863308,52944577
10.42534974,55.369561468642495,52946743
10.425334869999999,55.369633888652416,52948922
10.425308650000009,55.36970035866152,52951127
10.425282110000003,55.36975816866941,52953328
10.42524828999999,55.36986001868335,52957000
10.42519482,55.36988375868659,52958459
10.424851920000009,55.36980543867589,52960653
10.424688009999988,55.36981628867736,52962841
10.424560530000011,55.36981785867757,52965016
10.424456010000014,55.36985492868266,52967228
10.424350730000013,55.36990276868919,52969402
10.424237490000005,55.370014358704466,52971590
10.424093140000004,55.3700708887122,52973786
10.423954429999988,55.37012964872024,52975953
10.423827070000005,55.37026354873857,52980000
10.423733990000011,55.370312588745264,52981700
10.423285299999998,55.370544998777056,52989442
10.423155140000008,55.37061364878646,52991642
10.422630930000016,55.370840128817456,52999443
10.422410850000002,55.37099935883924,53003913
10.422131830000007,55.37116116886139,53007431
10.422023979999997,55.371261098875074,53011000
10.421806159999996,55.3713781688911,53015000
10.421582540000008,55.37146782890337,53018000
10.421189469999982,55.37139634889359,53022000
10.420950199999995,55.37139309889315,53025000
10.420703649999988,55.371307778881466,53029000
10.420501890000002,55.37129116887918,53034000
10.420307779999991,55.37130370888091,53037434
10.420091709999996,55.371357648888285,53039645
10.419731040000011,55.371376028890815,53045000
10.419449969999997,55.37137159889021,53046741
10.41921203000001,55.37135572888803,53049625
10.419068359999995,55.37135419888783,53051809
10.418876350000009,55.3713270188841,53053984
10.418689819999999,55.37130864888158,53056183
10.418534159999993,55.37131033888182,53058373
10.41837139,55.371298498880186,53060531
10.418185159999993,55.371281538877874,53062694
10.418022529999982,55.37127519887701,53064915
10.41791256000001,55.371288618878836,53067101
10.417766219999994,55.37129118887919,53069284
10.417635089999989,55.37129761888008,53071459
10.417491980000001,55.37127520887701,53073632
10.417140969999997,55.37125155887377,53079000
10.416893450000003,55.37121317886852,53082441
10.416660960000012,55.37108487885096,53084656
10.416517530000007,55.371044998845505,53086850
10.416283049999985,55.37099131883816,53090448
10.416153150000001,55.37101643884158,53092648
10.416027659999996,55.370999318839246,53094957
10.41587112000001,55.37098953883791,53097201
10.415696889999998,55.37098394883715,53099441
10.415511810000009,55.371010488840774,53101597
10.415331239999986,55.37097642883611,53103792
10.415175980000004,55.370974048835784,53106018
10.415021309999993,55.37097005883523,53108208
10.414874530000017,55.37096318883431,53110419
10.414720570000013,55.37094597883194,53112621
10.414563919999985,55.37092541882913,53114817
10.414261349999995,55.3709120588273,53118952
10.414145940000012,55.37090501882634,53121126
10.414019950000018,55.37088912882416,53123287
10.413902660000002,55.37088073882302,53125481
10.413790290000016,55.37087830882268,53127693
10.413604300000006,55.37088050882298,53129835
10.413303970000012,55.37087848882271,53134161
10.413066370000006,55.37086771882124,53137449
10.41288521,55.370830378816116,53139636
10.412748480000005,55.37082992881606,53141824
10.412496840000005,55.37082693881565,53145439
10.412263929999996,55.37081139881354,53147617
10.412139720000017,55.3708038288125,53149801
10.411914799999993,55.37077699880882,53153448
10.411702250000008,55.37075942880641,53155657
10.411577569999997,55.37075841880628,53157838
10.411370400000001,55.370760408806554,53163644
10.41117903,55.37075890880636,53165809
10.411034019999988,55.370745638804536,53167970
10.410875109999981,55.37074418880433,53170144
10.410615710000009,55.37074723880475,53172287
10.410112359999996,55.37072906880226,53178000
10.409618120000005,55.37070741879929,53181442
10.409206159999991,55.370694668797555,53185952
10.408924170000006,55.37060872878579,53189442
10.40837303999999,55.37064261879042,53198446
10.408258090000004,55.37062983878868,53200724
10.407782949999985,55.37063880878991,53207443
10.407634719999999,55.37078608881007,53217444
10.407639369999995,55.37080917881323,53219655
10.40764809,55.37088896882414,53224000
10.407634370000016,55.3709703988353,53225683
10.407726700000014,55.371166968862205,53227606
10.407683219999985,55.371217998869184,53232431
10.407726820000018,55.371336348885386,53234702
10.407834100000008,55.3716592689296,53241372
10.407811639999984,55.37171853893771,53245434
10.407855140000004,55.371815408950965,53247686
10.407931280000001,55.37197209897242,53252000
10.40791984999999,55.37206124898463,53253674
10.407925500000003,55.372193769002756,53255584
10.407961929999995,55.37230313901775,53260433
10.407907569999999,55.37241116903254,53262662
10.408007450000008,55.3725350290495,53267000
10.408217970000003,55.37256459905357,53268672
10.408391870000012,55.372610509059825,53273000
10.4085955,55.37258141905585,53274685
10.40850270000001,55.3726984690719,53338973
10.4084666,55.372712869073865,53438738
10.408025900000005,55.372700669072195,53460114
10.40807420000001,55.37272276907523,53521173
10.408300000000002,55.372711999073736,53662283
10.408343520000008,55.372717459074494,53688586
10.40838211999999,55.372715929074275,53708000
10.408438629999983,55.37272244907517,53715000
10.408443749999995,55.37270963907341,53718607
10.40867446,55.372648139065,53725611
10.40867684,55.37262301906156,53727760
10.408808680000014,55.372571329054466,53729915
10.408785140000004,55.372523679047944,53732093
10.408837229999993,55.37245516903857,53736000
10.409085130000001,55.37246456903985,53739000
10.409799930000002,55.372182439001215,53750000
10.409870679999994,55.37205630898393,53753000
10.409910979999994,55.3719428189684,53756000
10.409825929999988,55.371872788958825,53757710
10.409841570000008,55.37179352894796,53759894
10.409832820000002,55.37163218892589,53764000
10.409768110000003,55.37154801891435,53765688
10.409767920000002,55.37142244889717,53769000
10.409708340000009,55.371299138880275,53772432
10.409411649999994,55.37125441887417,53774618
10.4092596,55.37105942884748,53780000
10.409233679999984,55.3709565588334,53781677
10.409094639999989,55.37083755881712,53785000
10.408749700000003,55.37065396879198,53793434
10.408671330000002,55.37063885878992,53795652
10.408517659999987,55.37059038878329,53800000
10.407677639999987,55.370544768777044,53806435
10.407350809999993,55.370546878777326,53812000
10.406653809999993,55.370286528741694,53830449
10.406471650000015,55.37018756872817,53836000
10.40668157,55.37006251871105,53840696
10.406679369999997,55.36991433869078,53843612
10.406668539999997,55.369817708677566,53845827
10.406662010000007,55.36972492866487,53847959
10.40660858999999,55.36964841865441,53849847
10.406603950000003,55.36955242864127,53852033
10.406577639999991,55.36946886862984,53854186
10.406609109999993,55.369351178613734,53856341
10.406577060000021,55.36924179859878,53858537
10.40657469999999,55.36913104858364,53860701
10.40652904000001,55.36904556857195,53862860
10.406913130000014,55.36872579852821,53871430
10.406913710000001,55.36865639851872,53873691
10.40689045000001,55.36854851850398,53875879
10.406837389999996,55.36844279848953,53878398
10.40681607999999,55.368354938477516,53880554
10.406756129999993,55.368266938465474,53882705
10.406736769999982,55.3681844084542,53884900
10.406697970000003,55.368104888443305,53886824
10.406602580000003,55.36807055843863,53888964
10.406384349999987,55.36807796843964,53893285
10.406290139999998,55.36807806843966,53895467
10.406180500000003,55.368051048435944,53899000
10.405958460000017,55.36804100843457,53903000
10.405878190000008,55.3680606984373,53916737
10.405874590000018,55.36797524842559,53925823
10.405839240000002,55.367973868425416,53933599
10.405802809999994,55.36796297842392,53945580
10.405797200000013,55.36795713842313,53955435
10.405768460000013,55.36795512842284,53965597
10.405752650000021,55.367924588418674,54150435
