x,y,t
10.40682105000001,55.36819148845515,45387948
10.406841330000011,55.368216878458625,45390291
10.406860690000002,55.36821968845903,45391421
10.406890359999997,55.368208298457475,45392597
10.406898019999986,55.36822883846026,45394097
10.406901650000012,55.3682904784687,45400322
10.406926559999993,55.36831171847161,45403103
10.406490969999998,55.36890016855206,45439712
10.40651460000002,55.36890392855258,45440962
10.406584699999975,55.369002008565985,45449629
10.406613320000002,55.36901694856803,45450808
10.406674989999988,55.3695109786356,45474000
10.406709389999985,55.36951649863636,45474784
10.40675476,55.369551708641175,45475995
10.406753039999996,55.36956187864256,45477242
10.406604700000003,55.36989965868877,45523000
10.406592620000007,55.36996387869756,45525000
10.406599959999998,55.36997606869922,45525788
10.40649567000001,55.37003316870703,45530000
10.406528440000011,55.370047058708934,45537519
10.406533390000012,55.37005787871042,45544153
10.406556160000013,55.37005668871024,45545422
10.406561050000011,55.37004109870813,45549000
10.406691080000009,55.37000673870343,45551000
10.40671983,55.37000383870301,45554661
10.406731189999991,55.37003532870733,45559626
10.407035739999996,55.37021510873193,45583000
10.407149410000008,55.37024522873605,45585000
10.407651820000002,55.37086446882079,45606000
10.407741260000002,55.37107346884939,45608000
10.407908840000001,55.371191448865545,45618530
10.407943210000003,55.371196058866175,45619764
10.407995059999996,55.371209448867994,45622526
10.40768578999999,55.37164902892819,45646000
10.40771381,55.37179393894802,45648000
10.407747859999997,55.371813208950655,45653973
10.40778941,55.37183245895329,45655212
10.40781382,55.371829558952896,45657942
10.407911020000004,55.37206372898496,45680000
10.40800523,55.37213721899503,45687000
10.408154629999995,55.37214057899549,45690000
10.408387810000008,55.37223308900817,45704000
10.408533689999986,55.37229640901684,45706000
10.408565499999984,55.372296349016814,45708755
10.408561869999998,55.37234675902372,45711465
10.40852184000001,55.372592439057364,46232000
10.408484520000002,55.37259166905726,46234000
10.40843922000001,55.37260096905854,46238000
10.40839945999999,55.37258405905622,46243851
10.408390300000002,55.372539399050105,46250822
10.408330759999995,55.37251734904709,46252037
10.408286330000005,55.372503319045165,46253289
10.408228829999997,55.37249747904436,46254779
10.40817653000001,55.37250174904494,46256001
10.40808346000001,55.372478199041716,46257521
10.408042719999985,55.372486439042845,46261411
10.408019500000007,55.37246783904029,46262670
10.408020389999999,55.37245812903897,46264167
10.408070160000007,55.37160920892274,46290000
10.408104570000004,55.37153489891256,46293000
10.408144990000016,55.37141611889631,46301000
10.40804779000001,55.371412908895856,46303000
10.407767200000004,55.37125406887411,46341000
10.407768030000003,55.37121920886935,46343000
10.407748719999983,55.37119932886662,46348761
10.4077134,55.37121241886842,46351000
10.407724860000004,55.37121349886857,46354558
10.407711940000002,55.37118593886479,46357369
10.407698040000012,55.37112630885663,46358863
10.40768553000001,55.37111840885555,46360102
10.407666819999998,55.37111835885555,46370000
10.407294739999992,55.37055606877858,46391000
10.407226890000013,55.37052316877407,46393000
10.406805399999994,55.370307378744556,46412000
10.406803639999998,55.37028076874092,46414000
10.406590280000012,55.37016054872447,46426000
10.40658033,55.36977829867217,46455000
10.40659456999999,55.36976303867008,46457018
10.406620909999992,55.36920970859438,46485000
10.406521159999995,55.369115658581535,46504000
10.40648785000001,55.369051898572806,46511000
10.406513859999986,55.369001998566,46511963
10.40651334,55.368936808557066,46517708
10.40651889999999,55.36892288855516,46518969
10.406518390000011,55.36889544855143,46521424
10.40654561,55.36886047854663,46522572
10.406592629999997,55.368811898539995,46529222
10.406792950000003,55.36829389846916,46554000
10.406746959999984,55.36828144846747,46554882
10.406733800000005,55.36823983846178,46557397
10.406785090000017,55.36819678845588,46558634
10.406702959999995,55.36797172842511,46573246
10.406644710000005,55.36794716842175,46574678
10.406622129999993,55.36795073842225,46575949
10.406575419999989,55.3679218284183,46584500
10.40653873000001,55.36793368841991,46586809
10.406501390000006,55.36797189842513,46589045
10.406450640000006,55.36796165842373,46591663
10.406378230000007,55.36807729843954,46600914
10.405971320000011,55.368045638435206,46610000
10.405868970000002,55.36805618843667,46612000
10.405788560000001,55.36803917843434,46625000
10.405748469999994,55.367960438423594,46644000
10.405773259999991,55.36787009841123,46648000
10.405735460000002,55.36786897841108,46648749
10.405732660000009,55.367858028409586,46670042
10.405765629999996,55.36787148841142,46680077
10.405796310000017,55.36787258841156,46695377
10.405833630000012,55.36785025840852,46704957
10.405816580000007,55.36783931840701,46755378
10.405795859999996,55.367840208407145,46773032
10.405795659999995,55.36782771840543,46871000
10.405779099999986,55.36783531840648,46906000
10.405746699999993,55.367876008412026,47026803
10.405728099999996,55.36789046841401,47032740
10.405701540000019,55.367889558413886,47033948
10.405689030000007,55.36790900841655,47036405
10.40559244,55.3679803184263,47042114
10.405509139999992,55.36802481843238,47045590
10.405512479999986,55.36804188843471,47052696
10.405559340000016,55.368033518433585,47057820
10.405618499999996,55.368008888430204,47061364
10.405760499999989,55.36792816841916,47064916
10.405834369999988,55.36799073842773,47069000
10.405891229999984,55.36794657842169,47072000
10.405809709999996,55.367922728418435,47076000
10.405760619999995,55.367927068419014,47078126
10.405701449999983,55.36794585842158,47093730
10.405707350000009,55.36794110842094,47114000
10.40576969,55.36792793841913,47132000
10.405774189999994,55.36791256841703,47197735
10.405760840000006,55.367915868417484,47237791
