x,y,t
10.406610500000015,55.369164768588234,36313869
10.407711800000023,55.370842368817755,36379273
10.407673000000008,55.37121986886943,36390276
10.408060299999997,55.371707768936226,36401295
10.407861399999993,55.37226326901229,36412308
10.408489899999983,55.372674469068585,36520433
10.40845469999999,55.37270746907312,36540329
10.408271499999998,55.372710069073484,36560399
10.408485400000018,55.37270596907292,36721164
10.408456399999988,55.37270866907329,36732742
10.408476599999979,55.37272496907551,36755168
10.407944200000001,55.37232726902105,36836097
10.408516599999995,55.371874068958995,36847119
10.408022449999995,55.3713276988842,36860884
10.40771300000001,55.37087346882201,36871631
10.407676839999999,55.37057797878159,36886443
10.406709799999996,55.370280628740915,36906457
10.406566400000008,55.36969196866036,36922783
10.406647899999992,55.3690620685742,36945124
10.4062052,55.36795886842335,36979051
10.406007329999996,55.36795976842348,37109460
10.40578446,55.3678969284149,37166451
10.405861700000013,55.36794694842173,37206458
10.40561994000002,55.367991768427856,37280454
10.405697320000002,55.36783816840686,37369000
10.405682220000008,55.367927378419054,37410000
10.405761969999991,55.36797471842552,37503000
10.405814840000012,55.36801786843143,37513638
10.405917540000006,55.367967848424584,37538000
10.405881689999994,55.36794401842134,37550000
10.405859759999993,55.367938278420546,37594000
10.405839299999997,55.36791353841717,37620000
10.40576875,55.36791564841745,37640000
10.405715489999986,55.367928608419234,37664000
10.405679190000019,55.36791913841792,37698000
10.40569996,55.36791640841755,38011000
