x,y,t
10.406909840000004,55.36832964847405,63224650
10.406942109999989,55.36836687847915,63225930
10.40702766,55.36848743849563,63228116
10.407014070000013,55.36857369850742,63230488
10.406957679999998,55.368707388525706,63232835
10.406832469999998,55.36879928853827,63235466
10.40676298000002,55.368868828547775,63237966
10.406789060000019,55.368923698555285,63239215
10.406770860000007,55.368979558562906,63240588
10.406776190000015,55.369048248572305,63242291
10.406795479999982,55.36921583859523,63246793
10.406794359999996,55.369269468602575,63248442
10.40673843,55.36931768860916,63249970
10.406755599999986,55.36935898861481,63251156
10.406785639999997,55.36940274862078,63252296
10.406854069999989,55.36964228865356,63258539
10.4068186,55.36969356866058,63259858
10.406800620000011,55.36973211866586,63261398
10.40680687999999,55.37008175871369,63266000
10.406788239999994,55.370090888714934,63266812
10.406782459999999,55.37011449871817,63269346
10.40680997,55.370142588722004,63271894
10.406830410000007,55.37017495872644,63273410
10.406860359999996,55.37020995873124,63274919
10.407835209999998,55.37055486877841,63300000
10.408593500000007,55.370369118753004,63307000
10.408829170000022,55.37043889876255,63310000
10.410073389999997,55.37048563876895,63321000
10.410615790000001,55.37064540879081,63323000
10.410648439999996,55.370656768792365,63323747
10.410685669999985,55.37066079879294,63326175
10.411004150000014,55.37067938879545,63332782
10.414735779999985,55.37097751883628,63376000
10.415104390000021,55.370970968835366,63378864
10.415214169999995,55.370991258838146,63380091
10.415304980000002,55.37102330884253,63381312
10.415403719999997,55.37104158884504,63382559
10.416109289999984,55.37127393887683,63396000
10.418217580000007,55.371413518895956,63416000
10.418893819999992,55.371452148901234,63424000
10.418978489999981,55.37144856890074,63424794
10.419080989999998,55.37146335890276,63426064
10.419157039999993,55.37146414890288,63427299
10.419372849999998,55.37146904890354,63430000
10.419566339999985,55.371478848904886,63432000
10.419684119999996,55.371455568901695,63434000
10.419810290000012,55.37144829890071,63436000
10.419886049999992,55.371441928899834,63443000
10.419906029999987,55.3713978388938,63445000
10.419953230000004,55.37137870889119,63447000
10.42001355999999,55.371386078892186,63449000
10.420056109999978,55.37138335889181,63451000
10.420135490000007,55.37139074889282,63453105
10.420154180000011,55.37138824889249,63454400
10.420205980000013,55.37135026888728,63457000
10.420389669999992,55.371332308884824,63459000
10.420646490000001,55.371361868888876,63461000
10.42075881000001,55.37135434888784,63463000
10.423017920000003,55.3711575488609,63479000
10.423076289999985,55.371141068858655,63479771
10.423837679999995,55.37115221886018,63488000
10.424653669999996,55.371208888867926,63496000
10.4249234,55.37118874886519,63498000
10.42498042999999,55.371195538866104,63498753
10.425734060000007,55.371159388861145,63507000
10.425856540000002,55.371177558863636,63509000
10.425875470000014,55.371169148862485,63509840
10.426535819999994,55.37120208886701,63518000
10.426668650000018,55.3712429588726,63520000
10.427381550000005,55.37144787890065,63528000
10.427345379999997,55.37150761890882,63531000
10.427270970000004,55.371638048926684,63533000
10.427273620000005,55.371693608934294,63535000
10.42735527999999,55.37193608896749,63542000
10.42746034,55.37238742902929,63551000
10.427469120000016,55.3724852490427,63553000
10.427754309999994,55.372592289057344,63557000
10.42786357,55.373072179123085,63566000
10.427893879999996,55.373241069146225,63568000
10.42790746999999,55.373347369160776,63570000
10.428174100000007,55.37396596924553,63585829
10.428249819999998,55.37408800926226,63586000
10.428305030000018,55.3740985492637,63588000
10.428309120000007,55.374129929268,63588771
10.428322740000013,55.374341859297054,63594000
10.428342540000001,55.37444831931165,63596000
10.428321269999993,55.374571859328576,63598000
10.428313140000007,55.374672729342414,63600000
10.428308439999999,55.37470013934616,63600805
10.428304050000005,55.37475608935382,63601989
10.428295380000005,55.374798819359675,63603133
10.42824383,55.374902069373846,63605000
10.42825119999999,55.374958139381526,63605750
10.42813844000001,55.37498800938563,63616000
10.428060499999996,55.37518148941216,63618000
10.427856070000015,55.375587599467835,63620000
10.42775394000001,55.375668449478916,63622726
10.427603120000013,55.37580087949708,63625253
10.427640339999986,55.375887669508984,63628446
