x,y,t
10.676461240000004,54.95935015703938,45225588
10.676774399999994,54.95922686702517,45240000
10.677498449999991,54.959185497020385,45260000
10.677895559999982,54.95905623700549,45280000
10.67810157000001,54.959043697004056,45300000
10.678312560000007,54.95885885698275,45312000
10.678656580000009,54.95874567696971,45325000
10.678969749999991,54.95874866697007,45344000
10.679151819999998,54.9587256769674,45356000
10.679606300000016,54.95862649695598,45368000
10.679858720000011,54.95841972693216,45380000
10.679978020000004,54.95837166692662,45392000
10.680216939999992,54.95839081692883,45404000
10.680419669999985,54.95851740694342,45417000
10.68066151,54.95858829695158,45450000
10.680807190000003,54.9586987169643,45460975
10.681256999999995,54.95877615697323,45474000
10.681565429999983,54.95892192699002,45489000
10.681880679999994,54.958999746999,45501000
10.68193385,54.95911453701221,45520000
10.682347640000003,54.95921563702387,45531035
10.682468029999992,54.95934035703824,45544000
10.683027820000019,54.95939123704411,45556000
10.683146539999994,54.959528087059894,45568000
10.683085090000004,54.959638817072644,45587000
10.683180900000009,54.959665997075795,45597667
10.68354487999999,54.9598319170949,45613000
10.683669279999982,54.959990837113224,45637000
10.683868079999987,54.96007224712261,45649000
10.684173510000017,54.96011753712785,45661000
10.684430970000015,54.96027267714573,45685000
10.684503679999988,54.9602560671438,45698000
10.685155139999992,54.96034486715405,45718000
10.68526172000001,54.960304547149406,45730000
10.685596989999992,54.96024698714276,45754000
10.68585767000002,54.96027992714656,45767000
10.685935339999991,54.96027869714643,45779000
10.685932900000001,54.96013807713021,45792000
10.686407959999995,54.96001772711632,45825000
10.68674538000001,54.959930877106316,45848045
10.686992710000004,54.95982515709414,45889000
10.687634970000005,54.9596877870783,45902000
10.687819229999988,54.95970626708043,45922000
10.688301599999985,54.959700457079755,45935000
10.68834378,54.95970470708024,45948000
10.68842874000001,54.95972839708296,45960000
10.688471970000002,54.95972872708302,45993000
10.68847012999999,54.95971076708095,46101000
10.68850096999999,54.959668137076015,46114000
10.688626290000006,54.95941745704713,46135000
10.689071569999998,54.95954612706197,46154000
10.689271909999992,54.959484557054864,46167000
10.689478780000012,54.95934154703838,46179000
10.68973283,54.95919955702201,46191000
10.689966720000008,54.95919467702145,46204000
10.690017760000002,54.95914177701536,46216000
10.69017527000002,54.95914097701527,46228000
10.69029648,54.95910064701062,46238966
10.690459209999991,54.95908626700895,46252000
10.690568350000014,54.95907988700822,46265000
10.690786289999997,54.95897964699667,46285000
