x,y,t
10.430453849999994,55.3676247883777,47167460
10.430420160000017,55.36755550836823,47185000
10.43039558000001,55.367539658366056,47187000
10.430395249999991,55.367516668362924,47196000
10.430401770000008,55.36750977836196,47197000
10.43036990999998,55.367492208359586,47217000
10.430349249999988,55.36746851835633,47218000
10.430341369999995,55.36742560835046,47219000
10.430319569999988,55.367406448347865,47220000
10.430308279999982,55.36740794834805,47221000
10.430275270000012,55.367432158351356,47225000
10.430244899999982,55.367438768352265,47226000
10.4301447,55.36746758835621,47229000
10.430110359999995,55.367482948358315,47231000
10.430081469999989,55.367461108355315,47236000
10.430100190000008,55.36745196835407,47266000
10.430098589999997,55.36749967836059,47269000
10.430089559999995,55.36750391836118,47270000
10.429930049999994,55.36749346835975,47275000
10.42986346,55.36749547836003,47277000
10.429801119999992,55.36750230836095,47279000
10.429753899999994,55.36752487836403,47283000
10.429664969999994,55.36752666836428,47286000
10.429625490000001,55.36752421836394,47287000
10.42957630999998,55.367516008362834,47288000
10.429475480000004,55.36749471835992,47290000
10.429390350000011,55.36747934835781,47292000
10.429351480000006,55.36746663835607,47293000
10.429319889999995,55.3674477483535,47294000
10.429303250000013,55.3674250983504,47295000
10.429294679999993,55.367401728347225,47296000
10.42922477999999,55.36730571833409,47301000
10.429176310000003,55.367264758328496,47304000
10.42912844,55.36723381832426,47307000
10.428644119999989,55.36729163833216,47317000
10.428626579999982,55.36729994833331,47318000
10.428082030000004,55.36735740834116,47340000
10.428040590000004,55.36736085834161,47347000
10.428044129999998,55.367375388343596,47350000
10.428069369999992,55.36737959834418,47352000
10.428103959999973,55.36736449834212,47354000
10.428129749999993,55.36735802834123,47362000
10.42807106,55.36739117834577,47365000
10.42802058000001,55.36740256834733,47366000
10.427945870000018,55.36742524835043,47368000
10.427920629999988,55.367422648350065,47369000
10.42786448999999,55.3673993883469,47374000
10.427867000000008,55.36741614834917,47376000
10.427892930000011,55.36743155835128,47378000
10.427882740000003,55.36743938835235,47384000
10.427792120000003,55.36743696835203,47387000
10.427738810000003,55.36745118835397,47390000
10.427719219999991,55.367450318353846,47392000
10.42774954999999,55.36747158835676,47400000
10.42775865,55.36753254836509,47403000
10.427761659999987,55.36758144837178,47405000
10.42775333,55.36762720837803,47407000
10.427756519999997,55.36767615838472,47409000
10.427754229999994,55.36772133839089,47411000
10.427762329999979,55.367769758397515,47413000
10.427606729999999,55.368090748441396,47428000
10.427645239999995,55.368149138449375,47433000
10.427643590000022,55.36817024845225,47434000
10.42760264,55.36822159845927,47437000
10.42759841000001,55.36823660846133,47438000
10.427600740000011,55.36826615846538,47440000
10.427596400000006,55.3683131184718,47443000
10.427558500000004,55.36834037847551,47445000
10.427486680000003,55.36835604847765,47448000
10.427422530000001,55.36836299847862,47451000
10.427393000000016,55.36838404848149,47454000
10.427397949999994,55.36840099848381,47458000
10.427371739999996,55.36842494848708,47465000
10.42734521,55.36842935848768,47467000
10.427267779999983,55.36841156848525,47471000
10.427200879999988,55.368402948484075,47473000
10.42714703999999,55.368401708483894,47475000
10.4271015,55.36840484848434,47486000
10.427120659999975,55.36844325848958,47489000
10.427086740000002,55.36848125849478,47492000
10.427059020000005,55.36850329849779,47493000
10.426929700000004,55.36857243850724,47496000
10.426876009999997,55.3685910585098,47497000
10.426767910000002,55.36863127851531,47499000
10.426680199999993,55.36868074852206,47501000
10.426596370000004,55.36872322852786,47502000
10.426442919999994,55.36878619853647,47505000
10.426146759999993,55.368892758551056,47511000
10.426121970000004,55.36891332855385,47513000
10.426036330000002,55.369003998566264,47518000
10.425981469999988,55.369047188572175,47520000
10.425926440000001,55.369077188576256,47521000
10.425852620000022,55.36911199858104,47522000
10.42551713,55.36925931860118,47525000
10.425476369999995,55.36928438860461,47526000
10.425419410000014,55.369305828607544,47527000
10.425371830000014,55.369329278610756,47528000
10.42526525,55.36946059862871,47532000
10.425265960000006,55.36949757863376,47533000
10.425271309999998,55.36957631864455,47535000
10.425271949999988,55.369690488660154,47538000
10.425285549999993,55.369768408670815,47540000
10.424893270000009,55.36984691868155,47547000
10.424758329999987,55.36984173868083,47549000
10.424653760000016,55.36983373867976,47551000
10.42451357,55.36989482868811,47557000
10.424195100000007,55.37007067871216,47564000
10.424062809999999,55.370140608721734,47566000
10.42360927999999,55.37036677875267,47572000
10.423486380000016,55.37043401876188,47574000
10.423309540000002,55.37050727877191,47574975
10.423226190000012,55.37053760877606,47576259
10.423138419999999,55.37057666878141,47577684
